customer_id,revenue,number_of_orders,recency_days,ClustID
5376,933,8,14,4
7975,1157,13,174,4
10733,1145,10,159,4
12338,1144,10,119,4
30693,1014,12,50,4
36440,1049,8,215,4
28649,1217,10,174,4
34651,1277,10,74,4
16578,1373,10,72,4
36877,1132,13,167,4
2538,1024,10,25,4
6160,812,10,107,4
3135,1177,11,229,4
27758,708,10,117,4
3383,1065,9,108,4
3783,1265,12,71,4
15957,1072,7,57,4
191,1305,11,178,4
26065,924,11,138,4
26929,943,13,93,4
27350,1128,11,134,4
27703,1040,8,41,4
36176,974,13,114,4
16686,1134,10,100,4
37462,865,9,204,4
24644,1360,11,124,4
16839,1108,10,64,4
33412,953,11,120,4
18791,941,9,169,4
4556,819,10,71,4
31767,1036,9,180,4
10957,1142,11,212,4
4201,1011,9,109,4
39388,1057,12,14,4
32276,1254,11,32,4
37245,1172,10,65,4
22711,1110,12,126,4
37287,1151,11,93,4
34086,1062,10,102,4
26652,982,11,129,4
19374,1099,10,7,4
17363,1013,9,97,4
21361,1013,10,191,4
39021,758,10,66,4
1730,880,9,183,4
16780,957,12,80,4
21874,962,14,70,4
24046,1356,9,147,4
20343,945,14,5,4
37811,1032,10,108,4
15695,934,11,42,4
23694,1045,11,118,4
5178,898,13,81,4
5475,1254,12,79,4
3514,1209,12,4,4
38683,940,9,80,4
11237,1159,11,184,4
8146,1109,9,99,4
11324,1163,12,150,4
34116,1226,12,64,4
36944,714,10,157,4
26475,1119,10,112,4
410,931,11,17,4
27564,1110,13,182,4
33952,846,10,172,4
7455,1247,9,162,4
11383,1330,11,71,4
38400,902,9,121,4
36912,904,10,205,4
37841,1410,11,3,4
13317,866,12,152,4
28349,1376,10,137,4
11659,992,12,212,4
34051,1328,11,88,4
18420,1167,11,169,4
39082,1352,10,119,4
32840,1005,11,60,4
169,934,8,80,4
28589,961,10,83,4
10269,1394,11,14,4
13639,920,9,41,4
17226,1112,11,218,4
25093,1137,12,84,4
23302,1033,9,124,4
5895,849,9,47,4
19353,1075,11,172,4
35010,882,13,32,4
4099,899,9,9,4
19015,1197,13,3,4
7554,1068,12,91,4
35726,1073,11,51,4
6224,1120,10,16,4
23785,1303,11,182,4
36881,1134,9,68,4
25278,1003,11,100,4
35118,804,10,118,4
7447,891,10,130,4
21187,840,9,160,4
36749,1143,12,233,4
5614,1024,14,205,4
24434,1238,11,111,4
3635,1185,10,162,4
8161,859,9,148,4
1415,942,9,131,4
5070,1068,11,92,4
5125,868,9,172,4
5108,742,13,163,4
11369,721,10,100,4
7049,919,10,199,4
11085,1100,12,53,4
24473,1031,9,96,4
35635,976,11,61,4
6443,1074,10,104,4
32739,950,8,79,4
39229,948,10,154,4
21320,1038,10,166,4
984,903,12,77,4
29627,1055,11,109,4
4939,1118,11,49,4
32117,894,12,122,4
20381,925,11,158,4
23054,958,9,67,4
26575,985,13,95,4
30971,1381,10,195,4
13960,875,10,90,4
1969,1140,11,153,4
7286,1290,12,134,4
38220,1281,12,99,4
26717,1044,10,130,4
16426,1012,9,132,4
8553,858,10,32,4
9477,931,9,109,4
2972,980,12,135,4
12826,1073,10,99,4
36807,1018,12,152,4
39369,1156,11,227,4
24107,919,13,88,4
29357,1339,11,41,4
26743,1013,11,52,4
14039,1056,14,49,4
12751,970,10,144,4
35766,1050,10,213,4
28386,947,9,25,4
31100,709,12,159,4
28937,1203,9,128,4
20352,1233,12,67,4
31346,1154,10,140,4
29121,1372,10,193,4
21484,1115,11,78,4
22622,993,11,58,4
7507,835,9,108,4
29077,904,9,74,4
3944,1058,10,221,4
7119,955,12,78,4
9462,763,11,55,4
6004,992,10,155,4
10297,941,14,141,4
29655,1285,12,63,4
32370,989,12,151,4
4410,954,13,53,4
12567,1103,13,78,4
10063,1105,11,63,4
1789,1328,11,44,4
8605,975,11,36,4
12353,1156,12,132,4
34538,886,11,140,4
747,1157,12,62,4
25357,1331,11,166,4
11463,865,9,96,4
24750,723,11,202,4
21863,972,12,88,4
35041,962,10,184,4
26471,1196,13,91,4
11860,940,14,167,4
6799,995,10,103,4
25854,755,12,52,4
8894,862,10,167,4
1933,1013,9,17,4
32333,1099,12,86,4
39111,1179,12,77,4
11777,969,10,173,4
11526,931,12,107,4
13081,1191,12,213,4
22094,853,9,161,4
13288,1179,11,135,4
18940,922,15,108,4
7182,1160,11,170,4
16846,882,11,86,4
35763,1065,10,35,4
10630,922,11,187,4
21315,1185,11,35,4
25609,986,9,92,4
2692,1046,13,122,4
6460,1157,13,57,4
4408,837,13,177,4
15735,907,9,96,4
8959,1095,13,117,4
3489,943,10,184,4
27825,978,11,104,4
34828,1037,11,113,4
31179,779,11,114,4
28432,1027,10,39,4
33676,1010,11,152,4
13654,1170,11,129,4
32096,1107,10,27,4
5226,983,9,117,4
4743,732,10,66,4
13926,1314,11,173,4
27045,1025,11,133,4
36626,1180,12,25,4
30371,934,11,166,4
13025,1143,10,58,4
39495,872,10,209,4
32473,1069,13,209,4
28528,1172,11,194,4
28361,1096,11,127,4
32702,789,10,47,4
33903,1311,11,97,4
18701,905,10,160,4
13483,1198,10,182,4
33014,667,11,164,4
1718,1179,10,219,4
12103,859,10,188,4
15765,859,9,114,4
20248,1060,12,179,4
7520,1025,9,127,4
32781,1067,11,156,4
3651,993,14,149,4
18589,883,9,203,4
21648,837,11,53,4
2493,764,10,47,4
6244,1098,13,95,4
36070,1245,12,164,4
28382,1118,9,53,4
37452,804,11,188,4
6914,930,9,185,4
4172,973,11,109,4
18714,889,11,27,4
2329,1123,11,58,4
7490,1159,10,97,4
6323,930,10,81,4
22046,1001,10,90,4
1067,968,11,67,4
3459,911,8,95,4
4945,1016,13,113,4
33174,774,12,153,4
28617,1209,12,47,4
18414,1213,10,23,4
39074,1226,12,26,4
5930,985,14,113,4
19477,939,8,96,4
16170,1086,12,3,4
38322,1182,11,25,4
39673,956,9,100,4
27920,1032,11,91,4
35776,920,10,160,4
31514,1068,11,124,4
18741,944,11,112,4
3541,1171,11,78,4
14988,1117,10,152,4
6006,1191,12,82,4
13196,1042,11,107,4
5478,936,9,127,4
39268,780,11,9,4
36168,1261,10,221,4
528,966,10,147,4
26283,781,11,106,4
20081,1137,11,118,4
6897,950,9,196,4
11781,1198,11,161,4
12104,922,11,42,4
7723,1259,11,7,4
16500,1278,11,171,4
912,926,9,102,4
14864,1196,11,131,4
11849,1033,12,34,4
28375,1013,11,170,4
13367,746,10,102,4
5389,1121,10,170,4
13533,1255,12,148,4
25780,1041,9,67,4
10941,1393,11,131,4
8080,1039,14,93,4
20770,1033,10,65,4
30182,1083,8,8,4
30474,1153,12,142,4
33196,782,10,89,4
18883,1133,11,174,4
14211,1059,12,131,4
27135,659,12,186,4
25122,870,12,204,4
29164,1223,10,129,4
21072,1066,14,57,4
22581,1026,11,159,4
26804,961,13,76,4
884,1186,10,153,4
30807,1114,10,150,4
37463,998,10,23,4
4598,1070,10,51,4
24352,859,9,81,4
24481,1315,11,64,4
23363,963,10,165,4
19808,1104,11,17,4
29803,1095,12,131,4
3163,960,12,88,4
38652,1132,11,123,4
23439,1490,10,18,4
21949,1091,11,78,4
8460,1159,12,184,4
27459,840,10,54,4
7682,1184,11,201,4
21522,1227,10,141,4
34123,1331,10,36,4
892,1105,11,231,4
8419,985,10,7,4
18205,968,9,210,4
17541,976,12,75,4
33997,1085,11,184,4
23420,1049,10,169,4
39801,885,11,67,4
15271,1047,8,187,4
26326,1014,10,143,4
24419,759,11,53,4
23094,767,11,175,4
59,1006,10,90,4
12904,913,10,181,4
25096,1109,13,186,4
23216,1021,9,34,4
16502,1202,11,92,4
2579,1016,11,193,4
38184,842,9,122,4
20402,856,11,102,4
2441,989,10,200,4
3060,1318,11,31,4
32435,1098,10,150,4
31715,642,10,14,4
34146,966,10,130,4
39976,875,9,201,4
21377,1144,10,80,4
12700,1135,10,103,4
19742,987,13,109,4
36759,937,12,91,4
33129,938,9,168,4
27179,953,11,162,4
21737,1248,10,142,4
6093,892,9,208,4
13761,975,8,95,4
26094,875,11,115,4
5060,1050,12,49,4
8588,1016,10,105,4
24084,1056,11,172,4
12270,1195,8,179,4
39530,749,11,71,4
498,1087,10,148,4
38904,1006,9,83,4
1997,1019,12,121,4
25496,783,10,184,4
6106,955,15,51,4
27331,857,9,104,4
17934,1032,11,28,4
17685,1186,12,101,4
11681,940,9,95,4
23039,793,11,73,4
19709,1095,10,85,4
13384,1015,12,53,4
32614,882,9,52,4
26647,770,11,160,4
15069,963,10,90,4
17723,982,10,176,4
1008,1236,12,156,4
19932,955,12,16,4
26531,1134,12,156,4
23165,755,12,73,4
3039,1220,10,93,4
22010,691,12,77,4
19061,775,11,75,4
19202,817,10,68,4
35205,1028,12,47,4
32607,881,12,233,4
35983,937,12,84,4
34921,955,15,73,4
37619,1003,10,63,4
7952,1045,13,98,4
4981,1155,11,77,4
23908,977,14,35,4
7623,1023,10,193,4
24698,980,9,135,4
33596,786,9,55,4
27200,1140,11,147,4
29882,824,11,161,4
678,1178,10,81,4
11055,920,10,41,4
495,868,9,84,4
18596,1131,13,110,4
18628,1212,9,14,4
2778,1166,11,198,4
39011,1250,11,202,4
4789,1027,12,84,4
33809,852,9,94,4
33384,953,9,96,4
748,1156,13,48,4
10634,794,10,144,4
20692,914,9,24,4
33828,811,13,236,4
30356,867,13,61,4
12286,1039,11,79,4
26158,1021,9,216,4
23894,936,10,42,4
9837,1099,13,71,4
12426,1381,9,25,4
744,889,10,112,4
26578,978,12,21,4
24823,993,13,104,4
35803,956,11,70,4
25816,914,12,52,4
24832,935,10,132,4
10713,1291,12,86,4
25064,1073,13,121,4
33906,918,10,99,4
11411,1265,10,201,4
8216,1397,10,11,4
28092,741,11,145,4
29519,924,11,148,4
33078,1288,10,68,4
22433,832,11,104,4
22465,1103,10,116,4
5592,1243,10,79,4
20253,1202,12,207,4
38337,1074,12,134,4
37338,887,12,66,4
22175,1165,10,214,4
22244,1139,10,136,4
28396,903,8,84,4
32004,877,13,35,4
27106,848,10,107,4
27794,996,13,213,4
24093,1025,12,133,4
24131,832,9,143,4
22024,831,9,146,4
3814,977,11,129,4
23143,1201,11,177,4
4476,1291,11,43,4
10655,887,9,46,4
9753,1082,10,145,4
20973,868,11,55,4
6325,961,11,12,4
3535,1275,12,234,4
5981,1151,11,123,4
39774,982,10,123,4
29167,1209,11,191,4
30465,985,9,121,4
27878,1065,10,24,4
34018,873,9,54,4
24045,1253,12,123,4
30966,1154,12,10,4
38036,1175,11,140,4
36997,1129,13,163,4
9060,1057,9,27,4
1267,998,14,78,4
7204,1119,12,155,4
31544,1240,12,145,4
13218,962,10,90,4
26782,966,9,161,4
22681,796,12,157,4
30149,1122,12,62,4
13623,953,9,88,4
29595,906,8,83,4
37322,1183,12,225,4
12118,908,11,111,4
10739,880,12,70,4
10649,735,10,166,4
7670,997,11,86,4
6073,1267,12,149,4
15419,997,8,175,4
35128,862,10,135,4
25130,777,11,93,4
3698,1130,12,110,4
29551,1195,12,23,4
9550,1119,11,195,4
33261,845,11,218,4
20115,914,14,114,4
9947,982,11,127,4
39661,942,10,115,4
9295,1205,11,221,4
4881,891,9,109,4
14930,1166,10,71,4
13149,1012,12,127,4
30246,1086,11,227,4
5408,803,10,169,4
21950,925,9,182,4
34717,1063,13,38,4
23624,1301,10,118,4
8528,1134,12,15,4
39463,758,10,76,4
23051,1291,9,122,4
31442,665,11,120,4
1570,1154,12,153,4
36505,773,11,156,4
12306,1053,11,32,4
17209,1139,9,127,4
34143,824,10,110,4
15589,1148,13,104,4
35622,1109,9,49,4
35697,1121,8,5,4
3946,1025,12,62,4
37021,1095,10,79,4
39782,731,10,95,4
37266,1204,9,169,4
19720,853,9,183,4
14003,920,9,148,4
25121,845,11,159,4
28052,1029,9,77,4
9813,941,9,101,4
37139,1118,12,59,4
20475,932,9,107,4
20179,1038,11,21,4
22076,1093,11,42,4
22827,1049,12,23,4
3962,1219,11,146,4
8045,1188,12,118,4
5526,918,11,70,4
19643,1125,13,238,4
39703,848,10,87,4
22389,981,11,225,4
5039,857,11,139,4
19510,857,9,157,4
34339,869,9,119,4
24313,1317,11,3,4
3363,1288,11,164,4
22197,949,10,138,4
18568,1092,12,202,4
18796,917,10,200,4
33541,982,8,75,4
17356,885,11,166,4
33804,949,9,183,4
12609,1042,11,132,4
38847,1016,11,33,4
22619,964,13,191,4
7766,707,10,106,4
27225,1008,8,139,4
31849,1341,10,22,4
34415,1198,12,40,4
8305,974,10,14,4
14772,1170,12,119,4
39304,1164,12,103,4
955,1179,12,91,4
9051,1138,11,221,4
14478,965,10,187,4
25682,972,11,74,4
24448,1124,12,20,4
17283,1076,9,138,4
24790,924,9,204,4
1128,1076,12,171,4
29766,1318,9,102,4
15552,1079,11,168,4
32787,730,14,122,4
21526,942,14,13,4
10424,1004,11,133,4
18040,1063,11,144,4
19930,924,9,125,4
674,1299,10,121,4
31081,1030,11,154,4
5150,843,10,178,4
22401,1079,11,120,4
4266,1001,8,64,4
17012,757,10,168,4
10828,1093,10,59,4
8893,831,10,68,4
36938,926,9,62,4
36928,1027,10,54,4
6707,900,12,20,4
24628,1159,12,228,4
38782,822,9,58,4
25719,850,9,71,4
29985,937,11,11,4
8285,991,8,197,4
38446,851,9,72,4
14483,1400,11,68,4
13229,879,9,137,4
19733,1122,9,207,4
39919,1252,11,75,4
10380,552,11,56,4
35385,1334,10,88,4
39005,1154,10,3,4
28785,961,12,213,4
34912,917,12,116,4
430,1076,10,50,4
15879,1126,11,160,4
23749,1074,12,154,4
15341,1267,11,83,4
21230,788,9,37,4
6581,1009,14,77,4
19331,1339,10,124,4
36675,793,13,90,4
9134,1139,11,225,4
18731,1073,11,70,4
24631,1161,13,192,4
8505,1132,11,58,4
38434,909,9,26,4
4971,1079,10,145,4
20335,639,11,23,4
19138,1048,12,206,4
27891,951,9,107,4
10660,855,11,62,4
39511,1153,12,45,4
22962,1023,14,70,4
5187,548,12,169,4
26137,923,9,161,4
24600,1086,11,3,4
15428,1218,12,132,4
39502,945,12,210,4
8565,1036,10,207,4
28941,678,10,52,4
22283,1291,11,230,4
22530,823,9,70,4
5033,945,9,144,4
2012,844,10,210,4
7664,1071,10,76,4
25761,987,10,68,4
9486,1034,10,135,4
27992,1047,10,188,4
28736,1138,12,30,4
17059,865,13,186,4
24924,1387,11,186,4
29342,981,8,141,4
30603,812,13,156,4
11523,911,10,91,4
22414,1025,12,141,4
39853,681,11,139,4
1805,932,8,72,4
33760,1115,13,187,4
31687,1120,13,31,4
16921,1325,11,48,4
3144,825,9,102,4
22659,1123,9,169,4
5647,1107,8,84,4
19806,843,9,68,4
28084,991,12,157,4
17402,920,9,54,4
37016,1156,10,147,4
10199,1153,9,55,4
5133,1077,9,91,4
30814,1088,9,149,4
20579,923,12,158,4
1167,732,10,91,4
28006,954,9,164,4
7424,976,11,33,4
31923,1000,8,205,4
23619,1145,13,215,4
21783,1123,11,133,4
12219,979,12,60,4
665,1003,11,186,4
19620,816,11,114,4
33959,1000,8,130,4
13540,1143,10,184,4
21664,891,9,98,4
27980,904,9,170,4
2544,777,12,112,4
27648,899,13,90,4
39721,971,9,125,4
13351,1006,11,174,4
813,776,10,41,4
37179,1281,12,18,4
20857,949,13,85,4
23209,1287,11,188,4
38497,693,11,94,4
26982,1088,12,120,4
13396,982,9,182,4
21910,1136,12,109,4
30561,1060,9,203,4
33019,852,9,192,4
26028,1139,11,181,4
22186,1364,11,75,4
9042,837,9,79,4
8491,1227,12,70,4
34187,744,10,135,4
24350,972,12,117,4
26773,909,10,58,4
1309,1297,12,3,4
30324,892,9,109,4
22969,1260,12,224,4
28878,875,9,73,4
29764,1239,12,99,4
37655,981,11,144,4
28266,1146,13,203,4
8735,1121,11,165,4
26041,940,10,192,4
4279,976,12,94,4
16823,935,11,27,4
25248,871,10,147,4
2037,1082,11,132,4
4093,991,10,81,4
38040,1327,11,76,4
28079,962,12,140,4
34638,1093,12,84,4
20950,1120,12,81,4
21917,1131,12,154,4
6496,998,9,133,4
6333,1013,11,114,4
16949,730,10,132,4
35557,939,12,143,4
18626,911,9,30,4
15845,1108,9,127,4
36007,935,10,132,4
4673,1012,9,118,4
22269,1135,13,174,4
29605,971,11,49,4
13082,1115,13,206,4
20414,1125,12,96,4
2282,1084,9,164,4
10375,1162,12,132,4
19440,1191,13,111,4
7734,1292,12,37,4
11855,771,11,114,4
33795,959,10,111,4
9357,974,9,182,4
5599,974,13,103,4
33776,1136,12,166,4
4400,1231,11,210,4
34742,1140,11,148,4
4455,1036,9,170,4
22060,950,10,106,4
19096,1087,11,33,4
9052,1130,11,148,4
23513,1322,11,33,4
38875,1090,13,96,4
15438,980,8,180,4
11292,1057,13,103,4
20550,1171,11,125,4
20177,1202,12,170,4
20658,1067,10,68,4
22074,892,10,35,4
2894,844,9,84,4
12026,937,10,103,4
8254,943,11,46,4
8062,789,11,216,4
5746,857,10,147,4
33233,1182,13,130,4
16561,961,11,214,4
7276,899,10,71,4
9302,1162,11,191,4
36864,1162,8,74,4
2775,1021,10,91,4
27118,992,12,77,4
19461,812,10,177,4
32034,1063,11,29,4
9637,1411,10,50,4
33121,1022,14,11,4
14341,796,11,11,4
35904,897,13,154,4
11886,1096,11,120,4
1355,914,10,211,4
504,979,9,207,4
19130,747,10,173,4
15578,988,8,93,4
15691,992,9,183,4
28905,1365,11,168,4
5298,1274,12,142,4
21887,775,10,184,4
35856,904,9,174,4
13235,964,11,145,4
24848,1195,11,97,4
16497,1210,10,17,4
38923,1280,12,17,4
37067,1144,11,126,4
13679,973,13,232,4
35738,1164,10,142,4
6117,1080,12,37,4
752,1044,11,48,4
17593,907,12,69,4
33190,984,11,108,4
22959,920,13,115,4
30934,1173,12,120,4
8464,1242,10,211,4
34957,856,9,168,4
31431,1096,12,65,4
12573,611,11,171,4
34083,1371,11,180,4
8839,1042,9,128,4
4063,873,9,76,4
21792,1182,13,156,4
1091,1030,11,46,4
27199,1092,9,105,4
14843,967,12,216,4
12115,908,10,136,4
23512,869,10,148,4
3134,926,11,103,4
12721,1145,13,58,4
13494,1004,11,179,4
15717,1091,10,4,4
5461,727,11,54,4
32373,864,9,170,4
10268,1065,12,148,4
6812,941,11,204,4
2161,1356,11,105,4
30843,1134,10,6,4
24130,1048,9,87,4
8263,883,10,140,4
21441,815,10,80,4
21051,1056,13,25,4
37894,857,10,203,4
23235,990,12,157,4
22961,752,10,111,4
29230,951,11,179,4
37842,894,10,146,4
13191,1026,12,111,4
22620,1213,8,31,4
13687,901,10,71,4
17712,972,10,98,4
19864,1005,11,70,4
11262,1081,9,181,4
38889,761,11,198,4
38764,661,11,61,4
32662,1019,10,64,4
35703,837,12,60,4
10892,972,11,162,4
37598,1066,12,164,4
38093,756,10,112,4
4343,1196,12,108,4
30446,1216,12,72,4
29991,822,10,151,4
5144,757,11,44,4
5002,723,10,147,4
163,1250,9,155,4
1357,888,9,35,4
4863,1346,11,87,4
25075,913,9,155,4
17251,1039,12,208,4
30206,1078,12,233,4
26293,902,10,127,4
14157,881,9,152,4
37218,811,12,139,4
26220,824,10,81,4
8827,1261,11,214,4
20336,963,10,138,4
22673,1031,10,123,4
1332,791,11,33,4
8687,1053,11,26,4
11905,1070,10,99,4
29401,1316,11,164,4
23347,976,11,110,4
14340,845,9,144,4
25031,1124,8,191,4
27506,1233,12,91,4
26289,895,10,87,4
2325,1215,12,91,4
25562,1039,12,97,4
36750,853,12,95,4
30075,630,11,141,4
38771,1152,13,74,4
36769,723,10,134,4
13512,801,10,116,4
24182,980,10,191,4
24115,1124,11,106,4
7509,764,12,144,4
37027,970,10,181,4
20905,1095,11,113,4
11883,978,13,226,4
2591,802,12,174,4
38057,938,11,155,4
14826,870,9,89,4
2171,890,10,121,4
12672,966,8,88,4
32636,991,12,93,4
24910,841,11,16,4
12710,838,9,38,4
35321,1091,9,72,4
14149,942,11,224,4
22029,1096,11,169,4
10709,978,12,107,4
12117,899,11,83,4
9921,1007,10,11,4
12737,921,8,14,4
25409,883,10,104,4
6904,1162,10,179,4
6389,972,12,24,4
1407,1363,11,120,4
8603,797,10,30,4
35279,924,8,10,4
36021,916,10,117,4
30887,949,14,92,4
20075,780,10,128,4
3770,1187,12,106,4
943,1051,12,101,4
8106,946,11,132,4
12029,984,9,196,4
31177,904,11,132,4
23518,983,8,113,4
2704,837,10,136,4
5728,1150,11,69,4
24905,1044,13,126,4
36066,1068,13,150,4
34318,787,10,89,4
26375,1354,11,97,4
28979,1151,11,180,4
24671,1044,11,144,4
25845,825,10,108,4
16324,1260,11,130,4
17776,1127,11,188,4
3904,855,10,85,4
7838,987,12,209,4
16615,845,9,130,4
8042,681,12,167,4
39528,864,9,128,4
15769,991,11,101,4
28069,1055,12,208,4
16632,996,10,118,4
14718,907,8,33,4
13210,1195,12,113,4
10306,895,9,123,4
27224,1123,9,175,4
625,1086,11,179,4
12214,908,11,112,4
14897,821,9,97,4
15443,714,10,109,4
34274,1031,11,154,4
27678,1107,10,158,4
37720,1200,12,145,4
1202,1252,11,109,4
31976,1170,9,120,4
27238,1276,10,225,4
4856,846,9,152,4
32681,980,9,70,4
9780,950,10,79,4
22743,1000,8,140,4
3657,1122,11,83,4
5508,1238,12,84,4
9758,914,12,210,4
14578,1176,9,79,4
36380,1082,12,111,4
16745,984,12,86,4
11241,1048,12,177,4
164,1393,11,88,4
985,1150,11,126,4
19526,970,9,160,4
28486,942,9,98,4
11893,943,12,82,4
39249,1124,10,165,4
32187,1139,11,201,4
4092,976,13,37,4
12687,1010,11,103,4
10293,1305,10,109,4
35309,1006,9,100,4
26427,1482,10,178,4
20609,792,12,64,4
2199,971,13,78,4
10344,1046,9,204,4
23718,885,10,125,4
4161,996,9,155,4
9066,959,9,99,4
17820,1128,11,136,4
32453,822,11,112,4
1887,1134,12,105,4
1276,906,10,82,4
14331,1036,14,11,4
13720,969,12,209,4
3174,931,11,197,4
12862,1040,12,127,4
8757,849,10,178,4
15991,851,10,150,4
26225,1144,11,63,4
20991,963,9,176,4
15943,854,10,66,4
16827,822,9,77,4
15475,885,9,47,4
38106,1173,11,78,4
27120,1054,12,38,4
13640,1304,11,83,4
2256,981,9,97,4
35727,1017,11,52,4
27927,750,10,111,4
27174,904,9,87,4
27868,1077,12,152,4
17219,838,13,125,4
31873,875,12,84,4
16164,1046,10,129,4
16234,989,15,53,4
2414,810,11,52,4
9081,989,12,183,4
19717,741,10,194,4
29399,871,13,200,4
26500,1254,10,20,4
1210,935,10,198,4
31789,1045,10,159,4
39794,1160,10,227,4
19381,1194,12,121,4
27404,820,11,125,4
15179,964,15,184,4
18852,831,10,106,4
19031,893,11,52,4
37249,865,11,70,4
33027,776,10,196,4
14220,1080,12,157,4
11652,1150,11,67,4
14597,1040,10,9,4
32133,1133,10,222,4
6824,929,12,13,4
9617,944,10,106,4
7885,778,11,208,4
709,991,10,88,4
18785,1000,10,100,4
11986,1026,11,176,4
3047,1036,11,99,4
31647,932,9,120,4
28132,1104,10,71,4
22838,1318,10,104,4
38602,643,11,116,4
16991,1104,11,184,4
37786,1137,12,16,4
17920,1041,10,93,4
32049,990,12,159,4
20552,880,10,146,4
20777,1079,8,12,4
38005,956,15,134,4
9176,1062,10,152,4
2034,1226,11,165,4
3066,1019,10,101,4
39042,924,13,9,4
33251,926,9,124,4
14583,936,11,110,4
23660,698,10,103,4
11518,847,10,22,4
38399,947,9,172,4
2820,1049,10,116,4
14165,974,10,183,4
25081,679,12,136,4
22497,1066,11,202,4
4454,930,13,99,4
15025,861,11,54,4
3523,790,9,53,4
29973,1156,11,91,4
24021,922,8,105,4
3226,570,11,46,4
17250,974,11,180,4
39192,1271,10,54,4
22328,1088,13,131,4
22116,1159,11,46,4
4139,1238,11,120,4
25286,1012,11,91,4
29438,1154,13,123,4
14320,945,12,119,4
24405,822,9,80,4
493,1107,9,138,4
1064,935,10,129,4
12514,918,8,81,4
2374,1195,12,192,4
18678,979,10,91,4
25515,882,9,91,4
842,956,9,186,4
37317,1045,13,145,4
27573,1061,9,129,4
37961,877,11,135,4
2255,873,10,57,4
9930,927,14,127,4
26960,1207,10,197,4
24955,1023,11,29,4
1765,977,9,92,4
35788,1003,9,165,4
11443,968,11,166,4
15244,1184,12,77,4
13729,1084,10,86,4
15134,1271,11,86,4
37790,1189,11,65,4
321,1065,9,217,4
2629,710,12,199,4
10468,742,11,132,4
14453,1114,13,150,4
20537,1229,12,14,4
20149,872,9,128,4
27624,1059,11,50,4
13526,1028,13,137,4
23266,1268,11,26,4
8916,1096,9,115,4
33999,1281,11,189,4
13085,1146,10,78,4
25071,882,10,85,4
37678,1120,10,12,4
28778,1096,9,39,4
3551,1285,12,81,4
21980,893,12,204,4
8294,792,13,61,4
5268,970,9,76,4
4661,1099,10,147,4
21019,930,11,200,4
30162,779,11,133,4
2456,958,11,169,4
22239,849,9,59,4
1149,967,11,156,4
39850,1211,12,27,4
28704,863,9,183,4
7240,970,9,104,4
7125,798,9,100,4
6586,811,9,98,4
12534,724,11,126,4
3176,967,11,184,4
10387,978,11,149,4
20605,1085,13,92,4
11718,994,9,26,4
25500,935,12,26,4
14432,692,10,30,4
9354,1229,12,31,4
26524,750,13,164,4
12680,748,10,206,4
18462,1026,12,188,4
24140,1076,9,43,4
33563,981,9,216,4
32017,915,10,90,4
23227,887,10,60,4
24109,780,10,28,4
22800,788,10,216,4
22141,1261,11,61,4
23471,948,13,30,4
33446,830,9,73,4
3777,1062,9,176,4
28268,1187,10,128,4
33131,1359,11,179,4
5555,858,10,128,4
35461,895,12,82,4
18276,974,10,158,4
27904,1174,13,135,4
4446,1066,11,100,4
23831,1219,11,172,4
8301,1221,10,20,4
8534,1103,10,198,4
32161,839,11,200,4
8525,852,9,133,4
8253,826,10,98,4
12553,908,9,152,4
25972,1064,9,92,4
23192,897,9,26,4
36290,720,11,66,4
26761,842,12,203,4
16099,923,11,87,4
3000,945,15,120,4
21037,1281,11,66,4
17395,850,9,107,4
11082,1268,12,70,4
33470,1182,13,39,4
8744,759,11,52,4
14501,1188,12,196,4
8627,1252,11,141,4
28243,1187,13,91,4
12832,857,10,112,4
24571,813,11,207,4
4324,879,9,144,4
25082,1028,9,115,4
1711,1096,11,73,4
35915,965,15,129,4
11009,1222,12,62,4
24590,1165,10,170,4
3347,1205,12,61,4
15494,1055,11,44,4
22257,1108,12,25,4
1754,855,9,190,4
5521,1195,11,7,4
30560,1231,12,88,4
23703,1099,10,44,4
23907,895,13,86,4
21749,1131,10,79,4
15768,1035,10,202,4
17624,908,10,142,4
25329,1227,12,85,4
3625,981,12,68,4
20976,1182,10,127,4
26592,1139,11,176,4
21939,1191,11,170,4
32919,973,9,150,4
9566,944,10,109,4
16404,1163,10,113,4
11096,1245,11,173,4
11135,972,10,171,4
5856,884,11,59,4
21048,1145,10,169,4
5565,1186,11,112,4
21326,967,10,14,4
19084,881,9,104,4
33436,782,11,58,4
5348,1261,12,200,4
29776,1262,12,89,4
2555,867,10,118,4
30866,575,12,34,4
28513,1025,13,78,4
3536,975,10,128,4
32905,1491,10,121,4
26212,969,13,66,4
20484,888,9,66,4
9741,1123,11,140,4
8842,859,11,77,4
29814,1007,8,174,4
26878,1104,10,118,4
30556,818,9,111,4
16445,978,11,152,4
16693,911,11,174,4
9640,846,9,125,4
10274,1156,11,128,4
7875,789,11,42,4
6933,951,9,85,4
23120,999,9,158,4
28722,1012,11,218,4
9811,1042,13,60,4
14283,1332,11,165,4
9199,964,9,18,4
7912,1184,12,61,4
18253,846,12,142,4
39824,1024,10,29,4
3582,943,9,179,4
33860,1122,11,90,4
7062,731,11,84,4
